Year,Team,InTournament,TeamNo,Seed,NET_RPI,ELO,Q1_W,Q2_W,Q1_PLUS_Q2_W,TR_RANK,TR_RATING,SOS_RANK,LUCK_RANK,CONSISTENCY_RANK,O_RATE,D_RATE,RELATIVE_RATING,TRUE_TEMPO,KenPomRank,AdjEM,AdjO,AdjD,AdjT,Luck,SOS,NCSOS
2010,Montana,True,170.0,14.0,97.0,88.0,0.0,2.0,2.0,89.0,14.0,163.0,232.0,195.0,,,,,,,,,,,,
2010,Oakland,True,162.0,14.0,52.0,50.0,0.0,2.0,2.0,111.0,12.3,144.0,6.0,289.0,,,,,,,,,,,,
2010,Texas,True,146.0,8.0,29.0,38.0,5.0,3.0,8.0,8.0,25.8,12.0,300.0,297.0,,,,,,,,,,,,
2010,Wake Forest,True,137.0,9.0,39.0,59.0,6.0,3.0,9.0,44.0,19.9,23.0,77.0,173.0,,,,,,,,,,,,
2010,Winthrop,False,134.0,16.0,160.0,163.0,0.0,0.0,0.0,207.0,5.4,246.0,55.0,196.0,,,,,,,,,,,,
2010,Arkansas Pine Bluff,True,195.0,16.0,183.0,182.0,0.0,0.0,0.0,240.0,2.8,284.0,133.0,8.0,,,,,,,,,,,,
2010,UTEP,True,141.0,12.0,38.0,16.0,2.0,6.0,8.0,35.0,20.6,75.0,81.0,251.0,,,,,,,,,,,,
2010,San Diego St.,True,151.0,11.0,18.0,22.0,4.0,2.0,6.0,45.0,19.9,66.0,89.0,63.0,,,,,,,,,,,,
2010,Missouri,True,171.0,10.0,44.0,47.0,4.0,2.0,6.0,13.0,24.3,20.0,328.0,303.0,,,,,,,,,,,,
2010,UNLV,True,143.0,8.0,48.0,40.0,5.0,3.0,8.0,34.0,20.6,64.0,136.0,197.0,,,,,,,,,,,,
2010,Ohio St.,True,160.0,2.0,22.0,8.0,5.0,5.0,10.0,6.0,26.2,9.0,140.0,290.0,,,,,,,,,,,,
2010,Temple,True,148.0,5.0,8.0,5.0,7.0,4.0,11.0,40.0,20.4,68.0,7.0,81.0,,,,,,,,,,,,
2010,Georgia Tech,True,183.0,10.0,33.0,46.0,5.0,6.0,11.0,27.0,22.0,13.0,204.0,44.0,,,,,,,,,,,,
2011,Texas A&M,True,212.0,7.0,29.0,35.0,5.0,3.0,8.0,36.0,20.3,43.0,37.0,17.0,,,,,,,,,,,,
2011,Washington,True,200.0,7.0,32.0,34.0,4.0,5.0,9.0,6.0,27.0,24.0,343.0,326.0,,,,,,,,,,,,
2011,Kentucky,True,240.0,4.0,7.0,10.0,9.0,3.0,12.0,5.0,27.2,13.0,291.0,125.0,,,,,,,,,,,,
2011,VCU,True,202.0,11.0,49.0,55.0,3.0,5.0,8.0,89.0,14.0,97.0,50.0,86.0,,,,,,,,,,,,
2011,Kansas St.,True,241.0,5.0,23.0,30.0,3.0,7.0,10.0,29.0,21.6,21.0,109.0,199.0,,,,,,,,,,,,
2011,Hampton,True,245.0,16.0,153.0,140.0,1.0,0.0,1.0,209.0,5.7,316.0,17.0,49.0,,,,,,,,,,,,
2011,George Mason,True,249.0,8.0,24.0,19.0,3.0,4.0,7.0,38.0,19.9,104.0,200.0,217.0,,,,,,,,,,,,
2011,BYU,True,256.0,3.0,5.0,5.0,9.0,3.0,12.0,8.0,26.8,26.0,87.0,313.0,,,,,,,,,,,,
2011,North Carolina Asheville,True,208.0,16.0,147.0,145.0,0.0,0.0,0.0,125.0,11.2,183.0,301.0,327.0,,,,,,,,,,,,
2011,Memphis,True,235.0,12.0,28.0,41.0,2.0,11.0,13.0,80.0,15.0,80.0,1.0,247.0,,,,,,,,,,,,
2011,St. John's,True,217.0,6.0,26.0,27.0,8.0,2.0,10.0,40.0,19.7,19.0,25.0,338.0,,,,,,,,,,,,
2011,Louisville,True,237.0,4.0,17.0,21.0,9.0,3.0,12.0,13.0,25.0,17.0,236.0,223.0,,,,,,,,,,,,
2011,Northern Colorado,True,229.0,15.0,99.0,91.0,0.0,0.0,0.0,106.0,12.3,156.0,124.0,13.0,,,,,,,,,,,,
2011,Tennessee,True,214.0,9.0,34.0,79.0,8.0,3.0,11.0,48.0,18.6,33.0,219.0,155.0,,,,,,,,,,,,
2011,UC Santa Barbara,True,210.0,15.0,157.0,131.0,1.0,1.0,2.0,124.0,11.3,139.0,217.0,128.0,,,,,,,,,,,,
2011,Michigan,True,234.0,8.0,52.0,50.0,6.0,4.0,10.0,46.0,18.9,22.0,63.0,40.0,,,,,,,,,,,,
2011,Gonzaga,True,246.0,11.0,56.0,29.0,3.0,3.0,6.0,33.0,21.2,62.0,287.0,234.0,,,,,,,,,,,,
2011,Southern California,False,206.0,11.0,67.0,58.0,5.0,3.0,8.0,47.0,18.8,40.0,268.0,288.0,,,,,,,,,,,,
2011,Cincinnati,True,255.0,6.0,36.0,26.0,5.0,2.0,7.0,27.0,21.8,39.0,97.0,320.0,,,,,,,,,,,,
2011,Butler,True,257.0,8.0,33.0,31.0,3.0,4.0,7.0,45.0,19.0,76.0,192.0,329.0,,,,,,,,,,,,
2011,Wofford,True,197.0,14.0,109.0,67.0,1.0,1.0,2.0,95.0,13.4,128.0,234.0,286.0,,,,,,,,,,,,
2011,Notre Dame,True,228.0,2.0,9.0,8.0,11.0,4.0,15.0,15.0,24.7,10.0,19.0,232.0,,,,,,,,,,,,
2011,Michigan St.,True,233.0,10.0,45.0,61.0,5.0,5.0,10.0,39.0,19.8,9.0,107.0,180.0,,,,,,,,,,,,
2011,Vanderbilt,True,203.0,5.0,27.0,40.0,5.0,5.0,10.0,25.0,22.3,32.0,248.0,108.0,,,,,,,,,,,,
2011,Duke,True,252.0,1.0,4.0,4.0,8.0,9.0,17.0,3.0,31.4,12.0,223.0,93.0,,,,,,,,,,,,
2011,Florida St.,True,250.0,10.0,55.0,49.0,1.0,5.0,6.0,37.0,20.1,46.0,167.0,6.0,,,,,,,,,,,,
2011,Pittsburgh,True,223.0,1.0,10.0,9.0,9.0,3.0,12.0,7.0,26.9,15.0,104.0,28.0,,,,,,,,,,,,
2011,Marquette,True,236.0,11.0,64.0,62.0,5.0,2.0,7.0,31.0,21.4,16.0,283.0,102.0,,,,,,,,,,,,
2011,Syracuse,True,216.0,3.0,18.0,16.0,9.0,3.0,12.0,14.0,24.7,20.0,112.0,328.0,,,,,,,,,,,,
2011,Xavier,True,196.0,6.0,22.0,24.0,4.0,2.0,6.0,44.0,19.4,70.0,80.0,305.0,,,,,,,,,,,,
2011,Wisconsin,True,198.0,4.0,16.0,18.0,5.0,8.0,13.0,12.0,25.2,4.0,152.0,156.0,,,,,,,,,,,,
2011,Little Rock,False,239.0,16.0,188.0,184.0,0.0,1.0,1.0,197.0,6.2,226.0,81.0,202.0,,,,,,,,,,,,
2011,Villanova,True,201.0,9.0,38.0,63.0,6.0,3.0,9.0,30.0,21.5,27.0,253.0,233.0,,,,,,,,,,,,
2011,Georgetown,True,248.0,6.0,13.0,36.0,8.0,1.0,9.0,26.0,22.3,7.0,86.0,168.0,,,,,,,,,,,,
2011,Florida,True,251.0,2.0,8.0,11.0,11.0,5.0,16.0,18.0,22.8,23.0,41.0,293.0,,,,,,,,,,,,
2011,Clemson,True,254.0,12.0,57.0,47.0,0.0,9.0,9.0,35.0,20.4,44.0,240.0,43.0,,,,,,,,,,,,
2011,UCLA,True,209.0,7.0,44.0,38.0,3.0,4.0,7.0,53.0,18.2,49.0,39.0,192.0,,,,,,,,,,,,
2011,North Carolina,True,230.0,2.0,6.0,6.0,2.0,14.0,16.0,11.0,25.2,8.0,68.0,310.0,,,,,,,,,,,,
2011,Arizona,True,261.0,5.0,19.0,20.0,2.0,8.0,10.0,22.0,22.5,35.0,51.0,135.0,,,,,,,,,,,,
2011,Akron,True,263.0,15.0,107.0,92.0,0.0,2.0,2.0,127.0,11.1,171.0,121.0,238.0,,,,,,,,,,,,
2011,Georgia,True,247.0,10.0,47.0,59.0,3.0,2.0,5.0,60.0,17.5,53.0,71.0,191.0,,,,,,,,,,,,
2011,Kansas,True,242.0,1.0,1.0,2.0,9.0,12.0,21.0,1.0,31.6,14.0,106.0,270.0,,,,,,,,,,,,
2011,Purdue,True,221.0,3.0,12.0,15.0,8.0,8.0,16.0,9.0,26.5,3.0,153.0,173.0,,,,,,,,,,,,
2011,UTSA,True,204.0,16.0,194.0,156.0,0.0,0.0,0.0,208.0,5.8,243.0,29.0,5.0,,,,,,,,,,,,
2011,Alabama St.,False,262.0,16.0,257.0,226.0,0.0,0.0,0.0,308.0,-1.6,333.0,77.0,219.0,,,,,,,,,,,,
2011,West Virginia,True,199.0,5.0,21.0,33.0,8.0,2.0,10.0,20.0,22.6,6.0,172.0,74.0,,,,,,,,,,,,
2011,Utah St.,True,205.0,12.0,15.0,7.0,1.0,1.0,2.0,23.0,22.4,82.0,52.0,195.0,,,,,,,,,,,,
2011,UAB,False,211.0,12.0,31.0,39.0,1.0,9.0,10.0,63.0,17.3,79.0,84.0,46.0,,,,,,,,,,,,
2011,Old Dominion,True,225.0,9.0,20.0,14.0,6.0,8.0,14.0,67.0,16.7,93.0,8.0,35.0,,,,,,,,,,,,
2011,Princeton,True,222.0,13.0,40.0,32.0,2.0,2.0,4.0,105.0,12.4,172.0,6.0,69.0,,,,,,,,,,,,
2011,Morehead St.,True,231.0,13.0,77.0,70.0,0.0,3.0,3.0,84.0,14.3,151.0,158.0,110.0,,,,,,,,,,,,
2011,Richmond,True,220.0,12.0,41.0,22.0,3.0,2.0,5.0,49.0,18.4,85.0,67.0,167.0,,,,,,,,,,,,
2011,Bucknell,True,258.0,14.0,79.0,48.0,1.0,0.0,1.0,116.0,11.7,214.0,62.0,152.0,,,,,,,,,,,,
2011,Oakland,True,227.0,13.0,53.0,28.0,1.0,0.0,1.0,55.0,17.8,78.0,96.0,71.0,,,,,,,,,,,,
2011,Texas,True,213.0,4.0,11.0,12.0,8.0,4.0,12.0,4.0,27.9,11.0,258.0,179.0,,,,,,,,,,,,
2011,Connecticut,True,253.0,3.0,14.0,13.0,12.0,3.0,15.0,17.0,22.8,1.0,13.0,119.0,,,,,,,,,,,,
2011,Boston,True,259.0,16.0,129.0,112.0,0.0,2.0,2.0,203.0,6.0,280.0,75.0,33.0,,,,,,,,,,,,
2011,Belmont,True,260.0,13.0,51.0,17.0,0.0,2.0,2.0,16.0,23.2,122.0,260.0,301.0,,,,,,,,,,,,
2011,Indiana St.,True,243.0,14.0,84.0,65.0,2.0,1.0,3.0,115.0,11.7,109.0,60.0,174.0,,,,,,,,,,,,
2011,Penn St.,True,224.0,10.0,39.0,44.0,5.0,5.0,10.0,59.0,17.6,18.0,20.0,277.0,,,,,,,,,,,,
2011,LIU Brooklyn,True,238.0,15.0,75.0,42.0,0.0,2.0,2.0,133.0,10.9,288.0,21.0,78.0,,,,,,,,,,,,
2011,San Diego St.,True,218.0,2.0,3.0,3.0,7.0,6.0,13.0,10.0,25.6,31.0,3.0,83.0,,,,,,,,,,,,
2011,St. Peter's,True,219.0,14.0,92.0,98.0,0.0,4.0,4.0,163.0,8.9,159.0,23.0,225.0,,,,,,,,,,,,
2011,Missouri,True,232.0,11.0,37.0,52.0,4.0,3.0,7.0,24.0,22.3,28.0,229.0,241.0,,,,,,,,,,,,
2011,Illinois,True,244.0,9.0,48.0,66.0,4.0,7.0,11.0,19.0,22.7,5.0,295.0,41.0,,,,,,,,,,,,
2011,UNLV,True,207.0,8.0,25.0,25.0,3.0,4.0,7.0,21.0,22.6,34.0,150.0,188.0,,,,,,,,,,,,
2011,Ohio St.,True,226.0,1.0,2.0,1.0,9.0,10.0,19.0,2.0,31.5,2.0,65.0,227.0,,,,,,,,,,,,
2011,Temple,True,215.0,7.0,30.0,23.0,3.0,2.0,5.0,41.0,19.6,66.0,69.0,55.0,,,,,,,,,,,,
2012,Murray St.,True,294.0,6.0,22.0,8.0,3.0,1.0,4.0,59.0,11.8,180.0,3.0,117.0,,,,,,,,,,,,
2012,Lehigh,True,306.0,15.0,91.0,44.0,0.0,3.0,3.0,81.0,10.0,185.0,149.0,10.0,,,,,,,,,,,,
2012,South Florida,True,280.0,12.0,52.0,46.0,2.0,4.0,6.0,70.0,11.0,36.0,46.0,149.0,,,,,,,,,,,,
2012,Kentucky,True,308.0,1.0,2.0,1.0,9.0,7.0,16.0,1.0,26.3,7.0,70.0,78.0,,,,,,,,,,,,
2012,VCU,True,271.0,12.0,38.0,15.0,0.0,6.0,6.0,52.0,12.2,113.0,25.0,135.0,,,,,,,,,,,,
2012,Kansas St.,True,309.0,8.0,48.0,43.0,6.0,0.0,6.0,21.0,16.9,17.0,185.0,114.0,,,,,,,,,,,,
2012,North Carolina Asheville,True,274.0,16.0,104.0,97.0,0.0,0.0,0.0,104.0,8.2,191.0,181.0,35.0,,,,,,,,,,,,
2012,St. Louis,True,284.0,9.0,31.0,28.0,2.0,6.0,8.0,22.0,16.9,55.0,227.0,159.0,,,,,,,,,,,,
2012,BYU,True,328.0,14.0,45.0,47.0,1.0,4.0,5.0,39.0,13.8,96.0,213.0,298.0,,,,,,,,,,,,
2012,Lamar,False,307.0,16.0,108.0,105.0,0.0,0.0,0.0,113.0,7.5,192.0,250.0,215.0,,,,,,,,,,,,
2012,Memphis,True,300.0,8.0,16.0,18.0,5.0,7.0,12.0,13.0,19.2,42.0,312.0,268.0,,,,,,,,,,,,
2012,Louisville,True,303.0,4.0,14.0,16.0,8.0,5.0,13.0,19.0,17.4,19.0,82.0,194.0,,,,,,,,,,,,
2012,Ohio,True,287.0,13.0,46.0,33.0,1.0,6.0,7.0,77.0,10.4,121.0,27.0,273.0,,,,,,,,,,,,
2012,St. Bonaventure,True,278.0,14.0,72.0,42.0,1.0,6.0,7.0,57.0,11.8,69.0,191.0,133.0,,,,,,,,,,,,
2012,Michigan,True,299.0,4.0,13.0,22.0,7.0,6.0,13.0,31.0,15.6,10.0,6.0,241.0,,,,,,,,,,,,
2012,Creighton,True,322.0,8.0,24.0,11.0,3.0,5.0,8.0,30.0,15.7,63.0,35.0,226.0,,,,,,,,,,,,
2012,Gonzaga,True,315.0,7.0,25.0,30.0,5.0,2.0,7.0,32.0,15.5,72.0,117.0,27.0,,,,,,,,,,,,
2012,Cincinnati,True,326.0,6.0,42.0,25.0,7.0,2.0,9.0,35.0,14.7,30.0,76.0,190.0,,,,,,,,,,,,
2012,Iona,False,312.0,14.0,40.0,41.0,0.0,5.0,5.0,43.0,13.6,116.0,232.0,299.0,,,,,,,,,,,,
2012,Colorado St.,True,324.0,11.0,29.0,62.0,3.0,4.0,7.0,84.0,9.8,65.0,39.0,143.0,,,,,,,,,,,,
2012,Western Kentucky,True,267.0,16.0,189.0,162.0,0.0,2.0,2.0,209.0,0.6,163.0,68.0,122.0,,,,,,,,,,,,
2012,Iowa St.,True,311.0,8.0,33.0,40.0,5.0,1.0,6.0,33.0,15.1,25.0,106.0,181.0,,,,,,,,,,,,
2012,Loyola MD,True,302.0,15.0,78.0,72.0,1.0,1.0,2.0,134.0,5.8,175.0,8.0,74.0,,,,,,,,,,,,
2012,Notre Dame,True,288.0,7.0,39.0,39.0,4.0,6.0,10.0,42.0,13.7,27.0,60.0,311.0,,,,,,,,,,,,
2012,Michigan St.,True,298.0,1.0,3.0,5.0,11.0,3.0,14.0,4.0,23.9,1.0,172.0,52.0,,,,,,,,,,,,
2012,St. Mary's,True,283.0,7.0,28.0,23.0,4.0,2.0,6.0,38.0,14.3,99.0,62.0,247.0,,,,,,,,,,,,
2012,Duke,True,319.0,2.0,5.0,10.0,7.0,6.0,13.0,11.0,20.1,9.0,38.0,97.0,,,,,,,,,,,,
2012,Florida St.,True,317.0,3.0,11.0,14.0,5.0,6.0,11.0,20.0,17.2,15.0,96.0,334.0,,,,,,,,,,,,
2012,Indiana,True,313.0,4.0,17.0,26.0,8.0,3.0,11.0,8.0,21.0,6.0,196.0,154.0,,,,,,,,,,,,
2012,Vanderbilt,True,272.0,5.0,19.0,19.0,5.0,8.0,13.0,18.0,17.7,18.0,190.0,303.0,,,,,,,,,,,,
2012,North Carolina St.,True,289.0,11.0,49.0,58.0,1.0,5.0,6.0,40.0,13.7,34.0,148.0,212.0,,,,,,,,,,,,
2012,Vermont,True,270.0,16.0,135.0,104.0,0.0,0.0,0.0,130.0,6.2,219.0,230.0,40.0,,,,,,,,,,,,
2012,Baylor,True,330.0,3.0,8.0,12.0,9.0,3.0,12.0,14.0,18.9,8.0,17.0,130.0,,,,,,,,,,,,
2012,Harvard,True,314.0,12.0,35.0,27.0,1.0,4.0,5.0,47.0,12.8,122.0,36.0,112.0,,,,,,,,,,,,
2012,Syracuse,True,277.0,1.0,1.0,2.0,11.0,6.0,17.0,6.0,23.0,21.0,31.0,12.0,,,,,,,,,,,,
2012,Marquette,True,301.0,3.0,9.0,17.0,5.0,6.0,11.0,15.0,18.8,20.0,110.0,278.0,,,,,,,,,,,,
2012,Xavier,True,264.0,10.0,41.0,59.0,4.0,4.0,8.0,55.0,11.9,45.0,91.0,240.0,,,,,,,,,,,,
2012,Wisconsin,True,265.0,4.0,23.0,21.0,6.0,5.0,11.0,9.0,20.8,4.0,237.0,211.0,,,,,,,,,,,,
2012,Georgetown,True,316.0,3.0,15.0,31.0,7.0,2.0,9.0,16.0,18.3,16.0,144.0,195.0,,,,,,,,,,,,
2012,Florida,True,318.0,7.0,30.0,38.0,4.0,4.0,8.0,12.0,19.3,12.0,291.0,170.0,,,,,,,,,,,,
2012,Southern Miss,True,279.0,9.0,21.0,56.0,3.0,6.0,9.0,73.0,10.5,92.0,12.0,25.0,,,,,,,,,,,,
2012,Norfolk St.,True,291.0,15.0,128.0,107.0,0.0,2.0,2.0,219.0,0.2,303.0,1.0,213.0,,,,,,,,,,,,
2012,New Mexico,True,293.0,5.0,27.0,13.0,6.0,3.0,9.0,17.0,18.3,58.0,234.0,337.0,,,,,,,,,,,,
2012,North Carolina,True,290.0,1.0,4.0,4.0,8.0,4.0,12.0,3.0,24.2,5.0,165.0,294.0,,,,,,,,,,,,
2012,New Mexico St.,True,292.0,13.0,59.0,63.0,1.0,0.0,1.0,72.0,10.7,146.0,226.0,251.0,,,,,,,,,,,,
2012,Kansas,True,310.0,2.0,6.0,6.0,11.0,1.0,12.0,5.0,23.4,3.0,157.0,85.0,,,,,,,,,,,,
2012,Purdue,True,285.0,10.0,47.0,48.0,3.0,6.0,9.0,26.0,16.1,14.0,211.0,327.0,,,,,,,,,,,,
2012,California,False,327.0,12.0,37.0,45.0,0.0,8.0,8.0,27.0,15.7,52.0,244.0,304.0,,,,,,,,,,,,
2012,West Virginia,True,268.0,10.0,57.0,75.0,4.0,5.0,9.0,37.0,14.7,26.0,292.0,312.0,,,,,,,,,,,,
2012,Long Beach St.,True,304.0,12.0,34.0,37.0,1.0,1.0,2.0,46.0,13.0,88.0,116.0,66.0,,,,,,,,,,,,
2012,Montana,True,295.0,13.0,74.0,53.0,1.0,2.0,3.0,107.0,7.9,227.0,87.0,171.0,,,,,,,,,,,,
2012,Detroit,True,320.0,15.0,125.0,80.0,0.0,2.0,2.0,123.0,6.6,148.0,146.0,44.0,,,,,,,,,,,,
2012,South Dakota St.,True,281.0,14.0,43.0,36.0,0.0,3.0,3.0,67.0,11.3,157.0,155.0,326.0,,,,,,,,,,,,
2012,Texas,True,275.0,11.0,50.0,64.0,4.0,0.0,4.0,24.0,16.2,13.0,269.0,28.0,,,,,,,,,,,,
2012,Connecticut,True,323.0,9.0,32.0,69.0,3.0,6.0,9.0,34.0,14.9,22.0,247.0,67.0,,,,,,,,,,,,
2012,Belmont,True,329.0,14.0,58.0,29.0,1.0,1.0,2.0,23.0,16.5,102.0,297.0,320.0,,,,,,,,,,,,
2012,Alabama,True,331.0,9.0,36.0,57.0,3.0,4.0,7.0,29.0,15.7,29.0,262.0,93.0,,,,,,,,,,,,
2012,Virginia,True,269.0,10.0,53.0,52.0,2.0,5.0,7.0,28.0,15.7,35.0,177.0,132.0,,,,,,,,,,,,
2012,Wichita St.,True,266.0,5.0,12.0,9.0,2.0,6.0,8.0,10.0,20.1,51.0,238.0,280.0,,,,,,,,,,,,
2012,Missouri,True,296.0,2.0,10.0,3.0,11.0,1.0,12.0,7.0,22.4,11.0,63.0,289.0,,,,,,,,,,,,
2012,LIU Brooklyn,True,305.0,16.0,80.0,68.0,0.0,3.0,3.0,153.0,4.9,205.0,7.0,243.0,,,,,,,,,,,,
2012,San Diego St.,True,282.0,6.0,26.0,32.0,6.0,3.0,9.0,60.0,11.7,70.0,4.0,94.0,,,,,,,,,,,,
2012,Mississippi Valley St.,False,297.0,16.0,144.0,142.0,0.0,0.0,0.0,253.0,-2.0,310.0,10.0,72.0,,,,,,,,,,,,
2012,Colorado,True,325.0,11.0,62.0,54.0,2.0,5.0,7.0,82.0,10.0,81.0,32.0,305.0,,,,,,,,,,,,
2012,Davidson,True,321.0,13.0,64.0,49.0,1.0,1.0,2.0,51.0,12.2,126.0,169.0,155.0,,,,,,,,,,,,
2012,UNLV,True,273.0,6.0,18.0,35.0,5.0,4.0,9.0,25.0,16.2,47.0,147.0,188.0,,,,,,,,,,,,
2012,Ohio St.,True,286.0,2.0,7.0,7.0,9.0,5.0,14.0,2.0,25.9,2.0,299.0,105.0,,,,,,,,,,,,
2012,Temple,True,276.0,5.0,20.0,20.0,4.0,7.0,11.0,36.0,14.7,41.0,28.0,56.0,,,,,,,,,,,,
2013,VCU,True,336.0,5.0,24.0,18.0,3.0,9.0,12.0,15.0,14.9,41.0,256.0,248.0,8.764735738,7.351259945,16.11599568,68.42147603,,,,,,,,
2013,Kansas St.,True,374.0,4.0,20.0,12.0,6.0,2.0,8.0,23.0,13.3,15.0,9.0,127.0,9.852163148,7.506108247,17.3582714,63.94701398,,,,,,,,
2013,St. Louis,True,346.0,4.0,16.0,8.0,7.0,6.0,13.0,24.0,13.2,66.0,82.0,211.0,8.983430991,13.48442012,22.46785111,65.00963101,,,,,,,,
2013,Memphis,True,368.0,6.0,12.0,6.0,3.0,6.0,9.0,34.0,12.2,87.0,13.0,43.0,8.288426964,9.758230415,18.04665738,69.51173343,,,,,,,,
2013,Minnesota,True,363.0,11.0,34.0,69.0,5.0,6.0,11.0,19.0,13.9,8.0,266.0,181.0,8.570792227,7.562611306,16.13340353,64.81184578,,,,,,,,
2013,Oklahoma St.,True,350.0,5.0,27.0,25.0,6.0,3.0,9.0,22.0,13.5,20.0,81.0,48.0,6.415303106,10.08619651,16.50149962,67.51371135,,,,,,,,
2013,Louisville,True,370.0,1.0,3.0,2.0,10.0,5.0,15.0,3.0,21.3,5.0,183.0,97.0,9.922858274,17.03742923,26.96028751,67.18800315,,,,,,,,
2013,Michigan,True,366.0,4.0,21.0,20.0,8.0,2.0,10.0,11.0,16.3,6.0,72.0,114.0,16.15497656,5.052869545,21.20784611,64.79727236,,,,,,,,
2013,Albany,True,398.0,15.0,131.0,88.0,0.0,2.0,2.0,172.0,-0.4,246.0,15.0,133.0,0.947840088,-0.351350252,0.596489836,63.54763943,,,,,,,,
2013,Creighton,True,388.0,7.0,25.0,15.0,4.0,6.0,10.0,14.0,15.0,47.0,217.0,195.0,15.92569883,4.065686028,19.99138485,65.37914678,,,,,,,,
2013,Cincinnati,True,391.0,10.0,50.0,49.0,5.0,4.0,9.0,31.0,12.2,24.0,198.0,231.0,1.135475625,10.03761937,11.17309499,66.21622394,,,,,,,,
2013,Gonzaga,True,382.0,1.0,6.0,1.0,6.0,7.0,13.0,6.0,18.8,40.0,57.0,235.0,17.14109519,11.10385936,28.24495455,65.44426413,,,,,,,,
2013,Colorado St.,True,389.0,8.0,18.0,32.0,3.0,8.0,11.0,37.0,11.6,64.0,100.0,257.0,13.86893365,2.751332143,16.62026579,65.06292096,,,,,,,,
2013,Iona,True,378.0,15.0,98.0,89.0,0.0,3.0,3.0,86.0,5.2,120.0,274.0,38.0,12.17789878,-4.971052099,7.206846685,70.62771685,,,,,,,,
2013,Oklahoma,True,351.0,10.0,39.0,65.0,3.0,5.0,8.0,43.0,10.6,22.0,113.0,22.0,7.674560389,4.776085225,12.45064561,66.921842,,,,,,,,
2013,Pacific,True,348.0,15.0,97.0,83.0,1.0,1.0,2.0,134.0,1.8,141.0,30.0,40.0,1.877904694,-0.904750545,0.973154149,63.68540249,,,,,,,,
2013,Butler,True,393.0,6.0,22.0,22.0,6.0,4.0,10.0,53.0,9.2,36.0,2.0,207.0,5.606616843,5.936008942,11.54262578,64.97651932,,,,,,,,
2013,Iowa St.,True,377.0,10.0,45.0,46.0,4.0,4.0,8.0,29.0,12.6,25.0,228.0,112.0,12.97569506,2.332715709,15.30841077,69.65134249,,,,,,,,
2013,James Madison,True,376.0,16.0,182.0,140.0,0.0,0.0,0.0,187.0,-1.3,191.0,45.0,86.0,-1.70102855,-0.018748207,-1.719776757,64.52893093,,,,,,,,
2013,Western Kentucky,True,334.0,16.0,150.0,150.0,0.0,0.0,0.0,180.0,-0.8,185.0,89.0,17.0,-1.974126807,-0.153605329,-2.127732136,66.51595702,,,,,,,,
2013,Notre Dame,True,353.0,7.0,35.0,28.0,5.0,4.0,9.0,32.0,12.2,26.0,50.0,146.0,11.78783759,4.112796189,15.90063378,62.13470258,,,,,,,,
2013,Michigan St.,True,365.0,3.0,9.0,13.0,8.0,2.0,10.0,12.0,15.7,4.0,48.0,47.0,10.43331892,12.93746327,23.37078219,64.89911213,,,,,,,,
2013,St. Mary's,True,345.0,11.0,29.0,14.0,1.0,6.0,7.0,33.0,12.2,95.0,106.0,292.0,12.27405373,3.584616855,15.85867059,64.91471249,,,,,,,,
2013,Duke,True,386.0,2.0,1.0,9.0,9.0,6.0,15.0,5.0,19.0,7.0,110.0,188.0,15.76725758,8.370973588,24.13823116,67.87468143,,,,,,,,
2013,Indiana,True,379.0,1.0,8.0,10.0,9.0,3.0,12.0,2.0,22.4,2.0,294.0,222.0,16.66469707,8.942456374,25.60715345,68.38240038,,,,,,,,
2013,North Carolina St.,True,355.0,8.0,33.0,41.0,3.0,4.0,7.0,28.0,12.7,28.0,167.0,30.0,13.14964899,3.283657701,16.43330669,68.41923765,,,,,,,,
2013,Florida Gulf Coast,True,384.0,15.0,93.0,76.0,1.0,1.0,2.0,123.0,2.3,196.0,78.0,279.0,3.48350678,4.006938754,7.490445534,69.36696372,,,,,,,,
2013,Harvard,True,381.0,14.0,92.0,86.0,0.0,1.0,1.0,111.0,3.6,129.0,69.0,246.0,5.148425956,0.641124107,5.789550063,65.03102531,,,,,,,,
2013,Pittsburgh,True,347.0,8.0,43.0,30.0,4.0,5.0,9.0,8.0,17.1,16.0,303.0,307.0,11.75065394,7.904682049,19.65533599,60.89286506,,,,,,,,
2013,Marquette,True,369.0,3.0,13.0,17.0,7.0,3.0,10.0,26.0,12.9,14.0,38.0,41.0,10.52566694,5.631339427,16.15700637,64.45141508,,,,,,,,
2013,Middle Tennessee,False,364.0,11.0,28.0,26.0,1.0,0.0,1.0,40.0,11.5,116.0,136.0,174.0,5.534352946,8.867986212,14.40233916,65.19805014,,,,,,,,
2013,Syracuse,True,341.0,4.0,14.0,19.0,6.0,6.0,12.0,9.0,16.7,9.0,216.0,119.0,9.366965027,9.877450958,19.24441599,66.24345703,,,,,,,,
2013,Valparaiso,True,337.0,14.0,58.0,36.0,0.0,2.0,2.0,76.0,6.7,134.0,52.0,90.0,8.040779915,1.979741123,10.02052104,65.62909085,,,,,,,,
2013,Miami FL,True,367.0,2.0,4.0,7.0,8.0,7.0,15.0,13.0,15.0,17.0,42.0,306.0,11.84582319,9.765870184,21.61169337,63.43787173,,,,,,,,
2013,Wisconsin,True,332.0,5.0,32.0,27.0,8.0,3.0,11.0,10.0,16.5,1.0,244.0,280.0,6.375945785,14.31831444,20.69426023,62.49639211,,,,,,,,
